jobs_id,jobs_name,jobs_description,jobs_min_compensation,jobs_max_compensation,count_apps_id
1823288,Sales Service Stock and Cashier,"<div class=""trix-content"">  <div>Not just a job…</div><div>a community</div><div>a partnership</div><div>a team<br><br></div><div>You’ll experience them all at London Drugs. As one of Canada’s fastest-growing and most successful retail chains, we know what it takes to build a satisfying career. We are seeking innovative, customer focused people to join our team! We currently have opportunities for:</div><div> </div><div><strong>Sales Service (Stock and Cash)</strong></div><div> </div><div>The Sales Service (Stock/Cashier) position is primarily responsible for providing physical assistance in moving merchandise between sales and stock areas, handling general inquiries, general housekeeping, as well as other related customer service duties including processing sales transactions. <br><br></div><div>This position is key in the company’s ability to fulfill our mission statement, which is to provide a superior shopping experience every day. London Drugs places great value on the Sales Service position as it is a primary source of contact with our customers. As such, previous experience in a customer service role will be an asset (consideration will be given to those applicants with related, non-work, experience).  <br><br></div><div>In addition to the above duties, this is a customer service position which requires a great deal of customer contact. Accordingly, you must be able to work effectively in a fast paced environment while at the same time providing quality service in a professional, courteous, and helpful manner.<br><br></div><div>You will have a high degree of social skills (courteous, sincere, articulate, well groomed), the ability to work with a sense of urgency, combined with a high level of tolerance while interacting with the public, and a mature, positive and helpful attitude. <br><br></div><div>If you have experience in merchandising, the ability to work with a sense of urgency combined with good customer service skills then we have the opportunity for you to excel!</div><div> </div><div>We offer advancement opportunities through our promote-from-within policies, salaries commensurate with experience, as well as a comprehensive benefits program including:</div><ul><li>Comprehensive, optional medical, dental, prescription drug and vision coverage for you and your family (Ensuring you and your family are taken care of)</li><li>Company matched RRSPs (Helping you plan for your future </li><li>Employee Discount Program (Sharing our success)</li><li>Ongoing In-House Training &amp; Education Courses (Lifelong learning)</li><li>Employee Family Assistance Program (Free confidential counseling and support)</li><li>Employee Recognition Program (Tangible rewards for great work!)</li><li>Community Involvement (Giving back to our communities)</li></ul><div> </div><div>Applicants should be available to work a flexible schedule, Monday to Sunday, including evenings and weekends.<br><br></div><div>If you possess the necessary skills and expertise and would like to join an exciting team of professionals, <br><br></div><div><strong>Apply Now!<br></strong><br></div><div>London Drugs welcomes applications from people with disabilities. Applicants may request reasonable accommodation related to the materials or activities used throughout the selection process. <br><br>We are an equal opportunity employer. The above statements are intended to describe the general nature and level of work applicable to this position and are not intended to be an exhaustive list of all responsibilities, duties and skills required. Be advised, London Drugs DOES NOT use third party recruitment services.<br><br></div><div>London Drugs may collect, use, and/or disclose your personal information (including the information in this application) where it is reasonable for establishing, managing or terminating an employment relationship. This includes the use or disclosure of your personal information to persons inside or external to our organization, for the purpose of checking references or gathering other information to support an assessment of your candidacy.<br><br></div><div><em>To protect yourself, do not respond to unsolicited job offers from individuals or e-mail addresses, and never disclose any sensitive details about your identity (including personal or financial) to anyone you do not know or trust or on any unverified website, or website you do not trust.</em></div></div>","","",62
1825757,Sales Service Stock and Cashier,"<div class=""trix-content"">  <div>Not just a job…</div><div>a community</div><div>a partnership</div><div>a team<br><br></div><div>You’ll experience them all at London Drugs. As one of Canada’s fastest-growing and most successful retail chains, we know what it takes to build a satisfying career. We are seeking innovative, customer focused people to join our team! We currently have opportunities for:</div><div> </div><div><strong>Sales Service (Stock and Cash)</strong></div><div> </div><div>The Sales Service (Stock/Cashier) position is primarily responsible for providing physical assistance in moving merchandise between sales and stock areas, handling general inquiries, general housekeeping, as well as other related customer service duties including processing sales transactions. <br><br></div><div>This position is key in the company’s ability to fulfill our mission statement, which is to provide a superior shopping experience every day. London Drugs places great value on the Sales Service position as it is a primary source of contact with our customers. As such, previous experience in a customer service role will be an asset (consideration will be given to those applicants with related, non-work, experience).  <br><br></div><div>In addition to the above duties, this is a customer service position which requires a great deal of customer contact. Accordingly, you must be able to work effectively in a fast paced environment while at the same time providing quality service in a professional, courteous, and helpful manner.<br><br></div><div>You will have a high degree of social skills (courteous, sincere, articulate, well groomed), the ability to work with a sense of urgency, combined with a high level of tolerance while interacting with the public, and a mature, positive and helpful attitude. <br><br></div><div>If you have experience in merchandising, the ability to work with a sense of urgency combined with good customer service skills then we have the opportunity for you to excel!</div><div> </div><div>We offer advancement opportunities through our promote-from-within policies, salaries commensurate with experience, as well as a comprehensive benefits program including:</div><ul><li>Comprehensive, optional medical, dental, prescription drug and vision coverage for you and your family (Ensuring you and your family are taken care of)</li><li>Company matched RRSPs (Helping you plan for your future </li><li>Employee Discount Program (Sharing our success)</li><li>Ongoing In-House Training &amp; Education Courses (Lifelong learning)</li><li>Employee Family Assistance Program (Free confidential counseling and support)</li><li>Employee Recognition Program (Tangible rewards for great work!)</li><li>Community Involvement (Giving back to our communities)</li></ul><div> </div><div>Applicants should be available to work a flexible schedule, Monday to Sunday, including evenings and weekends.<br><br></div><div>If you possess the necessary skills and expertise and would like to join an exciting team of professionals, <br><br></div><div><strong>Apply Now!<br></strong><br></div><div>London Drugs welcomes applications from people with disabilities. Applicants may request reasonable accommodation related to the materials or activities used throughout the selection process. <br><br>We are an equal opportunity employer. The above statements are intended to describe the general nature and level of work applicable to this position and are not intended to be an exhaustive list of all responsibilities, duties and skills required. Be advised, London Drugs DOES NOT use third party recruitment services.<br><br></div><div>London Drugs may collect, use, and/or disclose your personal information (including the information in this application) where it is reasonable for establishing, managing or terminating an employment relationship. This includes the use or disclosure of your personal information to persons inside or external to our organization, for the purpose of checking references or gathering other information to support an assessment of your candidacy.<br><br></div><div><em>To protect yourself, do not respond to unsolicited job offers from individuals or e-mail addresses, and never disclose any sensitive details about your identity (including personal or financial) to anyone you do not know or trust or on any unverified website, or website you do not trust.</em></div></div>","","",120
1655054,Sales Service Stock and Cashier,"<div class=""trix-content"">  <div>Not just a job…</div><div>a community</div><div>a partnership</div><div>a team</div><div>You’ll experience them all at London Drugs. As one of Canada’s fastest-growing and most successful retail chains, we know what it takes to build a satisfying career. We are seeking innovative, customer focused people to join our team! We currently have opportunities for:</div><div> </div><div><strong>Sales Service (Stock and Cash)</strong></div><div> </div><div>The Sales Service (Stock/Cashier) position is primarily responsible for providing physical assistance in moving merchandise between sales and stock areas, handling general inquiries, general housekeeping, as well as other related customer service duties including processing sales transactions. </div><div>This position is key in the company’s ability to fulfill our mission statement, which is to provide a superior shopping experience every day. London Drugs places great value on the Sales Service position as it is a primary source of contact with our customers. As such, previous experience in a customer service role will be an asset (consideration will be given to those applicants with related, non-work, experience).  </div><div>In addition to the above duties, this is a customer service position which requires a great deal of customer contact. Accordingly, you must be able to work effectively in a fast paced environment while at the same time providing quality service in a professional, courteous, and helpful manner.</div><div>You will have a high degree of social skills (courteous, sincere, articulate, well groomed), the ability to work with a sense of urgency, combined with a high level of tolerance while interacting with the public, and a mature, positive and helpful attitude. </div><div>If you have experience in merchandising, the ability to work with a sense of urgency combined with good customer service skills then we have the opportunity for you to excel!</div><div> </div><div>We offer advancement opportunities through our promote-from-within policies, salaries commensurate with experience, as well as a comprehensive benefits program including:</div><ul><li>Comprehensive, optional medical, dental, prescription drug and vision coverage for you and your family (Ensuring you and your family are taken care of)</li><li>Company matched RRSPs (Helping you plan for your future </li><li>Employee Discount Program (Sharing our success)</li><li>Ongoing In-House Training &amp; Education Courses (Lifelong learning)</li><li>Employee Family Assistance Program (Free confidential counseling and support)</li><li>Employee Recognition Program (Tangible rewards for great work!)</li><li>Community Involvement (Giving back to our communities)</li></ul><div> </div><div>Applicants should be available to work a flexible schedule, Monday to Sunday, including evenings and weekends.</div><div>If you possess the necessary skills and expertise and would like to join an exciting team of professionals, </div><div><strong>Apply Now!<br></strong><br></div><div>We are an equal opportunity employer. The above statements are intended to describe the general nature and level of work applicable to this position and are not intended to be an exhaustive list of all responsibilities, duties and skills required. Be advised, London Drugs DOES NOT use third party recruitment services.<br><br></div><div>London Drugs may collect, use, and/or disclose your personal information (including the information in this application) where it is reasonable for establishing, managing or terminating an employment relationship. This includes the use or disclosure of your personal information to persons inside or external to our organization, for the purpose of checking references or gathering other information to support an assessment of your candidacy.<br><br></div><div><em>To protect yourself, do not respond to unsolicited job offers from individuals or e-mail addresses, and never disclose any sensitive details about your identity (including personal or financial) to anyone you do not know or trust or on any unverified website, or website you do not trust.</em></div></div>","","",157
1833463,Sales Service Stock and Cashier,"<div class=""trix-content"">  <div>Not just a job…</div><div>a community</div><div>a partnership</div><div>a team<br><br></div><div>You’ll experience them all at London Drugs. As one of Canada’s fastest-growing and most successful retail chains, we know what it takes to build a satisfying career. We are seeking innovative, customer focused people to join our team! We currently have opportunities for:</div><div> </div><div><strong>Sales Service (Stock and Cash)</strong></div><div> </div><div>The Sales Service (Stock/Cashier) position is primarily responsible for providing physical assistance in moving merchandise between sales and stock areas, handling general inquiries, general housekeeping, as well as other related customer service duties including processing sales transactions. <br><br></div><div>This position is key in the company’s ability to fulfill our mission statement, which is to provide a superior shopping experience every day. London Drugs places great value on the Sales Service position as it is a primary source of contact with our customers. As such, previous experience in a customer service role will be an asset (consideration will be given to those applicants with related, non-work, experience).  <br><br></div><div>In addition to the above duties, this is a customer service position which requires a great deal of customer contact. Accordingly, you must be able to work effectively in a fast paced environment while at the same time providing quality service in a professional, courteous, and helpful manner.<br><br></div><div>You will have a high degree of social skills (courteous, sincere, articulate, well groomed), the ability to work with a sense of urgency, combined with a high level of tolerance while interacting with the public, and a mature, positive and helpful attitude. <br><br></div><div>If you have experience in merchandising, the ability to work with a sense of urgency combined with good customer service skills then we have the opportunity for you to excel!</div><div> </div><div>We offer advancement opportunities through our promote-from-within policies, salaries commensurate with experience, as well as a comprehensive benefits program including:</div><ul><li>Comprehensive, optional medical, dental, prescription drug and vision coverage for you and your family (Ensuring you and your family are taken care of)</li><li>Company matched RRSPs (Helping you plan for your future </li><li>Employee Discount Program (Sharing our success)</li><li>Ongoing In-House Training &amp; Education Courses (Lifelong learning)</li><li>Employee Family Assistance Program (Free confidential counseling and support)</li><li>Employee Recognition Program (Tangible rewards for great work!)</li><li>Community Involvement (Giving back to our communities)</li></ul><div> </div><div>Applicants should be available to work a flexible schedule, Monday to Sunday, including evenings and weekends.<br><br></div><div>If you possess the necessary skills and expertise and would like to join an exciting team of professionals, <br><br></div><div><strong>Apply Now!<br></strong><br></div><div>London Drugs welcomes applications from people with disabilities. Applicants may request reasonable accommodation related to the materials or activities used throughout the selection process. <br><br>We are an equal opportunity employer. The above statements are intended to describe the general nature and level of work applicable to this position and are not intended to be an exhaustive list of all responsibilities, duties and skills required. Be advised, London Drugs DOES NOT use third party recruitment services.<br><br></div><div>London Drugs may collect, use, and/or disclose your personal information (including the information in this application) where it is reasonable for establishing, managing or terminating an employment relationship. This includes the use or disclosure of your personal information to persons inside or external to our organization, for the purpose of checking references or gathering other information to support an assessment of your candidacy.<br><br></div><div><em>To protect yourself, do not respond to unsolicited job offers from individuals or e-mail addresses, and never disclose any sensitive details about your identity (including personal or financial) to anyone you do not know or trust or on any unverified website, or website you do not trust.</em></div></div>","","",6
1649100,Sales Service Stock and Cashier,"<div class=""trix-content"">  <div>Not just a job…</div><div>a community</div><div>a partnership</div><div>a team</div><div>You’ll experience them all at London Drugs. As one of Canada’s fastest-growing and most successful retail chains, we know what it takes to build a satisfying career. We are seeking innovative, customer focused people to join our team! We currently have opportunities for:</div><div> </div><div><strong>Sales Service (Stock and Cash)</strong></div><div> </div><div>The Sales Service (Stock/Cashier) position is primarily responsible for providing physical assistance in moving merchandise between sales and stock areas, handling general inquiries, general housekeeping, as well as other related customer service duties including processing sales transactions. </div><div>This position is key in the company’s ability to fulfill our mission statement, which is to provide a superior shopping experience every day. London Drugs places great value on the Sales Service position as it is a primary source of contact with our customers. As such, previous experience in a customer service role will be an asset (consideration will be given to those applicants with related, non-work, experience).  </div><div>In addition to the above duties, this is a customer service position which requires a great deal of customer contact. Accordingly, you must be able to work effectively in a fast paced environment while at the same time providing quality service in a professional, courteous, and helpful manner.</div><div>You will have a high degree of social skills (courteous, sincere, articulate, well groomed), the ability to work with a sense of urgency, combined with a high level of tolerance while interacting with the public, and a mature, positive and helpful attitude. </div><div>If you have experience in merchandising, the ability to work with a sense of urgency combined with good customer service skills then we have the opportunity for you to excel!</div><div> </div><div>We offer advancement opportunities through our promote-from-within policies, salaries commensurate with experience, as well as a comprehensive benefits program including:</div><ul><li>Comprehensive, optional medical, dental, prescription drug and vision coverage for you and your family (Ensuring you and your family are taken care of)</li><li>Company matched RRSPs (Helping you plan for your future </li><li>Employee Discount Program (Sharing our success)</li><li>Ongoing In-House Training &amp; Education Courses (Lifelong learning)</li><li>Employee Family Assistance Program (Free confidential counseling and support)</li><li>Employee Recognition Program (Tangible rewards for great work!)</li><li>Community Involvement (Giving back to our communities)</li></ul><div> </div><div>Applicants should be available to work a flexible schedule, Monday to Sunday, including evenings and weekends.</div><div>If you possess the necessary skills and expertise and would like to join an exciting team of professionals, </div><div><strong>Apply Now!<br></strong><br></div><div>We are an equal opportunity employer. The above statements are intended to describe the general nature and level of work applicable to this position and are not intended to be an exhaustive list of all responsibilities, duties and skills required. Be advised, London Drugs DOES NOT use third party recruitment services.<br><br></div><div>London Drugs may collect, use, and/or disclose your personal information (including the information in this application) where it is reasonable for establishing, managing or terminating an employment relationship. This includes the use or disclosure of your personal information to persons inside or external to our organization, for the purpose of checking references or gathering other information to support an assessment of your candidacy.<br><br></div><div><em>To protect yourself, do not respond to unsolicited job offers from individuals or e-mail addresses, and never disclose any sensitive details about your identity (including personal or financial) to anyone you do not know or trust or on any unverified website, or website you do not trust.</em></div></div>","","",382
1647297,Sales Service Stock and Cashier,"<div>Not just a job…</div><div>a community</div><div>a partnership</div><div>a team</div><div>You’ll experience them all at London Drugs. As one of Canada’s fastest-growing and most successful retail chains, we know what it takes to build a satisfying career. We are seeking innovative, customer focused people to join our team! We currently have opportunities for:</div><div> </div><div><strong>Sales Service (Stock and Cash)</strong></div><div> </div><div>The Sales Service (Stock/Cashier) position is primarily responsible for providing physical assistance in moving merchandise between sales and stock areas, handling general inquiries, general housekeeping, as well as other related customer service duties including processing sales transactions. </div><div>This position is key in the company’s ability to fulfill our mission statement, which is to provide a superior shopping experience every day. London Drugs places great value on the Sales Service position as it is a primary source of contact with our customers. As such, previous experience in a customer service role will be an asset (consideration will be given to those applicants with related, non-work, experience).  </div><div>In addition to the above duties, this is a customer service position which requires a great deal of customer contact. Accordingly, you must be able to work effectively in a fast paced environment while at the same time providing quality service in a professional, courteous, and helpful manner.</div><div>You will have a high degree of social skills (courteous, sincere, articulate, well groomed), the ability to work with a sense of urgency, combined with a high level of tolerance while interacting with the public, and a mature, positive and helpful attitude. </div><div>If you have experience in merchandising, the ability to work with a sense of urgency combined with good customer service skills then we have the opportunity for you to excel!</div><div> </div><div>We offer advancement opportunities through our promote-from-within policies, salaries commensurate with experience, as well as a comprehensive benefits program including:</div><ul><li>Comprehensive, optional medical, dental, prescription drug and vision coverage for you and your family (Ensuring you and your family are taken care of)</li><li>Company matched RRSPs (Helping you plan for your future </li><li>Employee Discount Program (Sharing our success)</li><li>Ongoing In-House Training &amp; Education Courses (Lifelong learning)</li><li>Employee Family Assistance Program (Free confidential counseling and support)</li><li>Employee Recognition Program (Tangible rewards for great work!)</li><li>Community Involvement (Giving back to our communities)</li></ul><div> </div><div>Applicants should be available to work a flexible schedule, including weekdays and weekends.</div><div>If you possess the necessary skills and expertise and would like to join an exciting team of professionals, </div><div><strong>Apply Now!<br></strong><br></div><div>We are an equal opportunity employer. The above statements are intended to describe the general nature and level of work applicable to this position and are not intended to be an exhaustive list of all responsibilities, duties and skills required. Be advised, London Drugs DOES NOT use third party recruitment services.<br><br></div><div>London Drugs may collect, use, and/or disclose your personal information (including the information in this application) where it is reasonable for establishing, managing or terminating an employment relationship. This includes the use or disclosure of your personal information to persons inside or external to our organization, for the purpose of checking references or gathering other information to support an assessment of your candidacy.<br><br></div><div><em>To protect yourself, do not respond to unsolicited job offers from individuals or e-mail addresses, and never disclose any sensitive details about your identity (including personal or financial) to anyone you do not know or trust or on any unverified website, or website you do not trust.</em></div>","","",17
1837308,Sales Service Stock and Cashier,"<div class=""trix-content"">  <div>Not just a job…</div><div>a community</div><div>a partnership</div><div>a team<br><br></div><div>You’ll experience them all at London Drugs. As one of Canada’s fastest-growing and most successful retail chains, we know what it takes to build a satisfying career. We are seeking innovative, customer focused people to join our team! We currently have opportunities for:</div><div> </div><div><strong>Sales Service (Stock and Cash)</strong></div><div> </div><div>The Sales Service (Stock/Cashier) position is primarily responsible for providing physical assistance in moving merchandise between sales and stock areas, handling general inquiries, general housekeeping, as well as other related customer service duties including processing sales transactions. <br><br></div><div>This position is key in the company’s ability to fulfill our mission statement, which is to provide a superior shopping experience every day. London Drugs places great value on the Sales Service position as it is a primary source of contact with our customers. As such, previous experience in a customer service role will be an asset (consideration will be given to those applicants with related, non-work, experience).  <br><br></div><div>In addition to the above duties, this is a customer service position which requires a great deal of customer contact. Accordingly, you must be able to work effectively in a fast paced environment while at the same time providing quality service in a professional, courteous, and helpful manner.<br><br></div><div>You will have a high degree of social skills (courteous, sincere, articulate, well groomed), the ability to work with a sense of urgency, combined with a high level of tolerance while interacting with the public, and a mature, positive and helpful attitude. <br><br></div><div>If you have experience in merchandising, the ability to work with a sense of urgency combined with good customer service skills then we have the opportunity for you to excel!</div><div> </div><div>We offer advancement opportunities through our promote-from-within policies, salaries commensurate with experience, as well as a comprehensive benefits program including:</div><ul><li>Comprehensive, optional medical, dental, prescription drug and vision coverage for you and your family (Ensuring you and your family are taken care of)</li><li>Company matched RRSPs (Helping you plan for your future </li><li>Employee Discount Program (Sharing our success)</li><li>Ongoing In-House Training &amp; Education Courses (Lifelong learning)</li><li>Employee Family Assistance Program (Free confidential counseling and support)</li><li>Employee Recognition Program (Tangible rewards for great work!)</li><li>Community Involvement (Giving back to our communities)</li></ul><div> </div><div>Applicants should be available to work a flexible schedule, Monday to Sunday, including evenings and weekends.<br><br></div><div>If you possess the necessary skills and expertise and would like to join an exciting team of professionals, <br><br></div><div><strong>Apply Now!<br></strong><br></div><div>London Drugs welcomes applications from people with disabilities. Applicants may request reasonable accommodation related to the materials or activities used throughout the selection process. <br><br>We are an equal opportunity employer. The above statements are intended to describe the general nature and level of work applicable to this position and are not intended to be an exhaustive list of all responsibilities, duties and skills required. Be advised, London Drugs DOES NOT use third party recruitment services.<br><br></div><div>London Drugs may collect, use, and/or disclose your personal information (including the information in this application) where it is reasonable for establishing, managing or terminating an employment relationship. This includes the use or disclosure of your personal information to persons inside or external to our organization, for the purpose of checking references or gathering other information to support an assessment of your candidacy.<br><br></div><div><em>To protect yourself, do not respond to unsolicited job offers from individuals or e-mail addresses, and never disclose any sensitive details about your identity (including personal or financial) to anyone you do not know or trust or on any unverified website, or website you do not trust.</em></div></div>","","",12
1806143,Sales Service Stock and Cashier,"<div class=""trix-content"">  <div>Not just a job…</div><div>a community</div><div>a partnership</div><div>a team<br><br></div><div>You’ll experience them all at London Drugs. As one of Canada’s fastest-growing and most successful retail chains, we know what it takes to build a satisfying career. We are seeking innovative, customer focused people to join our team! We currently have opportunities for:</div><div> </div><div><strong>Sales Service (Stock and Cash)</strong></div><div> </div><div>The Sales Service (Stock/Cashier) position is primarily responsible for providing physical assistance in moving merchandise between sales and stock areas, handling general inquiries, general housekeeping, as well as other related customer service duties including processing sales transactions. <br><br></div><div>This position is key in the company’s ability to fulfill our mission statement, which is to provide a superior shopping experience every day. London Drugs places great value on the Sales Service position as it is a primary source of contact with our customers. As such, previous experience in a customer service role will be an asset (consideration will be given to those applicants with related, non-work, experience).  <br><br></div><div>In addition to the above duties, this is a customer service position which requires a great deal of customer contact. Accordingly, you must be able to work effectively in a fast paced environment while at the same time providing quality service in a professional, courteous, and helpful manner.<br><br></div><div>You will have a high degree of social skills (courteous, sincere, articulate, well groomed), the ability to work with a sense of urgency, combined with a high level of tolerance while interacting with the public, and a mature, positive and helpful attitude. <br><br></div><div>If you have experience in merchandising, the ability to work with a sense of urgency combined with good customer service skills then we have the opportunity for you to excel!</div><div> </div><div>We offer advancement opportunities through our promote-from-within policies, salaries commensurate with experience, as well as a comprehensive benefits program including:</div><ul><li>Comprehensive, optional medical, dental, prescription drug and vision coverage for you and your family (Ensuring you and your family are taken care of)</li><li>Company matched RRSPs (Helping you plan for your future </li><li>Employee Discount Program (Sharing our success)</li><li>Ongoing In-House Training &amp; Education Courses (Lifelong learning)</li><li>Employee Family Assistance Program (Free confidential counseling and support)</li><li>Employee Recognition Program (Tangible rewards for great work!)</li><li>Community Involvement (Giving back to our communities)</li></ul><div> </div><div>Applicants should be available to work a flexible schedule, Monday to Sunday, including evenings and weekends.<br><br></div><div>If you possess the necessary skills and expertise and would like to join an exciting team of professionals, <br><br></div><div><strong>Apply Now!<br></strong><br></div><div>London Drugs welcomes applications from people with disabilities. Applicants may request reasonable accommodation related to the materials or activities used throughout the selection process. <br><br>We are an equal opportunity employer. The above statements are intended to describe the general nature and level of work applicable to this position and are not intended to be an exhaustive list of all responsibilities, duties and skills required. Be advised, London Drugs DOES NOT use third party recruitment services.<br><br></div><div>London Drugs may collect, use, and/or disclose your personal information (including the information in this application) where it is reasonable for establishing, managing or terminating an employment relationship. This includes the use or disclosure of your personal information to persons inside or external to our organization, for the purpose of checking references or gathering other information to support an assessment of your candidacy.<br><br></div><div><em>To protect yourself, do not respond to unsolicited job offers from individuals or e-mail addresses, and never disclose any sensitive details about your identity (including personal or financial) to anyone you do not know or trust or on any unverified website, or website you do not trust.</em></div></div>","","",315
1670504,Sales Service Stock and Cashier,"<div class=""trix-content"">  <div>Not just a job…</div><div>a community</div><div>a partnership</div><div>a team<br><br></div><div>You’ll experience them all at London Drugs. As one of Canada’s fastest-growing and most successful retail chains, we know what it takes to build a satisfying career. We are seeking innovative, customer focused people to join our team! We currently have opportunities for:</div><div> </div><div><strong>Sales Service (Stock and Cash)</strong></div><div> </div><div>The Sales Service (Stock/Cashier) position is primarily responsible for providing physical assistance in moving merchandise between sales and stock areas, handling general inquiries, general housekeeping, as well as other related customer service duties including processing sales transactions. <br><br></div><div>This position is key in the company’s ability to fulfill our mission statement, which is to provide a superior shopping experience every day. London Drugs places great value on the Sales Service position as it is a primary source of contact with our customers. As such, previous experience in a customer service role will be an asset (consideration will be given to those applicants with related, non-work, experience).  <br><br></div><div>In addition to the above duties, this is a customer service position which requires a great deal of customer contact. Accordingly, you must be able to work effectively in a fast paced environment while at the same time providing quality service in a professional, courteous, and helpful manner.<br><br></div><div>You will have a high degree of social skills (courteous, sincere, articulate, well groomed), the ability to work with a sense of urgency, combined with a high level of tolerance while interacting with the public, and a mature, positive and helpful attitude. <br><br></div><div>If you have experience in merchandising, the ability to work with a sense of urgency combined with good customer service skills then we have the opportunity for you to excel!</div><div> </div><div>We offer advancement opportunities through our promote-from-within policies, salaries commensurate with experience, as well as a comprehensive benefits program including:</div><ul><li>Comprehensive, optional medical, dental, prescription drug and vision coverage for you and your family (Ensuring you and your family are taken care of)</li><li>Company matched RRSPs (Helping you plan for your future </li><li>Employee Discount Program (Sharing our success)</li><li>Ongoing In-House Training &amp; Education Courses (Lifelong learning)</li><li>Employee Family Assistance Program (Free confidential counseling and support)</li><li>Employee Recognition Program (Tangible rewards for great work!)</li><li>Community Involvement (Giving back to our communities)</li></ul><div> </div><div>Applicants should be available to work a flexible schedule, Monday to Sunday, including evenings and weekends.<br><br></div><div>If you possess the necessary skills and expertise and would like to join an exciting team of professionals, <br><br></div><div><strong>Apply Now!<br></strong><br></div><div>London Drugs welcomes applications from people with disabilities. Applicants may request reasonable accommodation related to the materials or activities used throughout the selection process. <br><br>We are an equal opportunity employer. The above statements are intended to describe the general nature and level of work applicable to this position and are not intended to be an exhaustive list of all responsibilities, duties and skills required. Be advised, London Drugs DOES NOT use third party recruitment services.<br><br></div><div>London Drugs may collect, use, and/or disclose your personal information (including the information in this application) where it is reasonable for establishing, managing or terminating an employment relationship. This includes the use or disclosure of your personal information to persons inside or external to our organization, for the purpose of checking references or gathering other information to support an assessment of your candidacy.<br><br></div><div><em>To protect yourself, do not respond to unsolicited job offers from individuals or e-mail addresses, and never disclose any sensitive details about your identity (including personal or financial) to anyone you do not know or trust or on any unverified website, or website you do not trust.</em></div></div>","","",434
1796191,Sales Service Stock and Cashier,"<div class=""trix-content"">  <div>Not just a job…</div><div>a community</div><div>a partnership</div><div>a team<br><br></div><div>You’ll experience them all at London Drugs. As one of Canada’s fastest-growing and most successful retail chains, we know what it takes to build a satisfying career. We are seeking innovative, customer focused people to join our team! We currently have opportunities for:</div><div> </div><div><strong>Sales Service (Stock and Cash)</strong></div><div> </div><div>The Sales Service (Stock/Cashier) position is primarily responsible for providing physical assistance in moving merchandise between sales and stock areas, handling general inquiries, general housekeeping, as well as other related customer service duties including processing sales transactions. <br><br></div><div>This position is key in the company’s ability to fulfill our mission statement, which is to provide a superior shopping experience every day. London Drugs places great value on the Sales Service position as it is a primary source of contact with our customers. As such, previous experience in a customer service role will be an asset (consideration will be given to those applicants with related, non-work, experience).  <br><br></div><div>In addition to the above duties, this is a customer service position which requires a great deal of customer contact. Accordingly, you must be able to work effectively in a fast paced environment while at the same time providing quality service in a professional, courteous, and helpful manner.<br><br></div><div>You will have a high degree of social skills (courteous, sincere, articulate, well groomed), the ability to work with a sense of urgency, combined with a high level of tolerance while interacting with the public, and a mature, positive and helpful attitude. <br><br></div><div>If you have experience in merchandising, the ability to work with a sense of urgency combined with good customer service skills then we have the opportunity for you to excel!</div><div> </div><div>We offer advancement opportunities through our promote-from-within policies, salaries commensurate with experience, as well as a comprehensive benefits program including:</div><ul><li>Comprehensive, optional medical, dental, prescription drug and vision coverage for you and your family (Ensuring you and your family are taken care of)</li><li>Company matched RRSPs (Helping you plan for your future </li><li>Employee Discount Program (Sharing our success)</li><li>Ongoing In-House Training &amp; Education Courses (Lifelong learning)</li><li>Employee Family Assistance Program (Free confidential counseling and support)</li><li>Employee Recognition Program (Tangible rewards for great work!)</li><li>Community Involvement (Giving back to our communities)</li></ul><div> </div><div>Applicants should be available to work a flexible schedule, Monday to Sunday, including evenings and weekends.<br><br></div><div>If you possess the necessary skills and expertise and would like to join an exciting team of professionals, <br><br></div><div><strong>Apply Now!<br></strong><br></div><div>London Drugs welcomes applications from people with disabilities. Applicants may request reasonable accommodation related to the materials or activities used throughout the selection process. <br><br>We are an equal opportunity employer. The above statements are intended to describe the general nature and level of work applicable to this position and are not intended to be an exhaustive list of all responsibilities, duties and skills required. Be advised, London Drugs DOES NOT use third party recruitment services.<br><br></div><div>London Drugs may collect, use, and/or disclose your personal information (including the information in this application) where it is reasonable for establishing, managing or terminating an employment relationship. This includes the use or disclosure of your personal information to persons inside or external to our organization, for the purpose of checking references or gathering other information to support an assessment of your candidacy.<br><br></div><div><em>To protect yourself, do not respond to unsolicited job offers from individuals or e-mail addresses, and never disclose any sensitive details about your identity (including personal or financial) to anyone you do not know or trust or on any unverified website, or website you do not trust.</em></div></div>","","",43
